Puntuacion,Veces_despertado,Horas_sueño_profundo,Temperatura,Porcentaje_humedad,Deporte_diario,Tipo_alimentacion,Ha_bebido_alcohol,Mes,Edad,Estacion,Hora_acostarse,Hora_despertar
9.0,0,5.0,17.7,48.4,mucho,sana,No,agosto,56,verano,20:15,5:15
7.5,2,1.0,16.4,56.1,medio,sana,No,abril,72,primavera,21:45,11:00
3.5,4,5.0,29.7,37.0,medio,ayuno,No,junio,35,verano,23:45,6:30
9.9,0,4.0,39.6,80.0,mucho,sana,No,mayo,33,primavera,1:00,8:00
4.4,2,6.0,43.9,57.5,medio,sana,Si,agosto,80,verano,22:00,5:15
4.2,2,5.0,33.5,74.5,poco,equilibrada,Si,octubre,80,otoño,2:00,9:45
9.8,0,3.0,27.5,52.1,mucho,ayuno,No,julio,15,verano,22:00,5:00
7.5,1,12.0,18.8,72.4,medio,procesada,No,enero,34,invierno,21:30,10:00
6.9,1,4.0,12.1,57.7,mucho,ayuno,Si,junio,29,verano,23:15,6:15
6.0,2,2.0,26.5,45.5,medio,sana,No,mayo,54,primavera,20:00,11:00
7.9,2,3.0,15.4,26.5,mucho,ayuno,No,mayo,66,primavera,0:30,6:30
8.8,0,7.0,18.4,75.6,mucho,equilibrada,Si,mayo,59,primavera,21:45,10:15
5.3,3,1.0,13.5,60.7,medio,sana,No,marzo,10,primavera,21:00,8:45
3.9,3,4.0,42.9,60.1,medio,equilibrada,Si,mayo,40,primavera,21:15,5:30
6.2,1,4.0,38.2,31.2,mucho,ayuno,No,abril,76,primavera,1:00,6:45
4.6,3,7.0,27.1,55.3,medio,sana,No,mayo,7,primavera,23:30,9:00
2.6,3,7.0,22.6,68.6,medio,sana,Si,junio,71,verano,2:00,10:30
7.5,2,7.0,20.9,35.7,medio,equilibrada,No,julio,17,verano,21:30,5:45
9.7,0,3.0,14.4,50.2,mucho,ayuno,No,abril,55,primavera,20:45,6:30
2.6,4,3.0,20.2,68.0,poco,muy procesada,No,febrero,36,invierno,2:45,10:30
4.1,4,2.0,19.6,28.4,medio,ayuno,No,agosto,36,verano,22:00,5:45
9.4,0,1.0,22.1,34.2,mucho,equilibrada,No,abril,36,primavera,1:30,6:00
7.9,2,2.0,15.7,39.0,mucho,ayuno,No,abril,49,primavera,22:15,5:00
2.4,3,1.0,44.1,45.8,nada,equilibrada,Si,noviembre,29,otoño,23:15,5:00
5.4,2,3.0,24.9,66.2,poco,equilibrada,Si,noviembre,60,otoño,20:00,6:45
7.2,2,1.0,43.9,77.5,medio,equilibrada,No,octubre,49,otoño,0:45,7:00
7.2,1,3.0,13.6,51.5,medio,sana,Si,abril,32,primavera,21:45,11:45
2.8,4,6.0,34.0,31.0,medio,equilibrada,Si,noviembre,57,otoño,22:30,5:00
8.9,1,2.0,19.0,74.7,mucho,sana,No,mayo,68,primavera,0:45,5:00
5.5,2,1.0,16.6,78.5,medio,procesada,No,febrero,72,invierno,23:00,7:00
3.3,3,5.0,41.9,37.4,nada,procesada,Si,septiembre,21,otoño,1:00,8:45
2.9,4,2.0,31.2,33.7,poco,muy procesada,No,febrero,26,invierno,22:30,6:45
4.8,2,5.0,27.4,31.4,medio,muy procesada,Si,noviembre,72,otoño,20:45,9:15
2.9,4,3.0,11.9,32.6,medio,ayuno,Si,agosto,53,verano,2:45,8:30
3.1,2,6.0,27.0,67.3,poco,procesada,Si,enero,19,invierno,0:15,7:15
1.6,3,2.0,19.7,79.7,nada,procesada,Si,octubre,27,otoño,1:00,6:45
7.5,1,8.0,20.7,68.9,medio,muy procesada,No,enero,4,invierno,21:00,7:30
8.3,1,3.0,20.9,51.2,mucho,ayuno,No,marzo,5,primavera,23:30,8:00
4.6,1,3.0,25.4,53.4,medio,muy procesada,Si,febrero,75,invierno,2:00,7:15
3.5,3,5.0,Desconocido,68.4,nada,muy procesada,No,septiembre,14,otoño,0:15,8:45
8.5,0,2.0,32.0,62.1,mucho,sana,Si,abril,7,primavera,21:45,7:00
9.3,0,7.0,37.7,51.5,mucho,ayuno,No,agosto,33,verano,22:30,6:45
3.0,3,8.0,15.6,43.4,poco,muy procesada,Si,septiembre,61,otoño,20:45,10:00
7.7,1,3.0,29.3,31.1,nada,procesada,No,octubre,19,otoño,21:30,5:00
6.7,2,5.0,21.9,43.1,nada,procesada,No,febrero,71,invierno,23:15,10:00
7.7,2,5.0,18.4,70.5,mucho,ayuno,No,abril,41,primavera,20:45,5:00
3.7,3,8.0,22.0,39.1,medio,equilibrada,Si,marzo,60,primavera,23:45,11:00
7.1,0,4.0,16.0,50.6,mucho,ayuno,Si,abril,61,primavera,0:30,5:30
7.4,1,4.0,21.7,67.3,mucho,sana,Si,abril,29,primavera,1:15,7:45
9.3,1,6.0,15.3,30.1,medio,ayuno,No,marzo,5,primavera,23:00,6:00
5.4,3,5.0,34.9,58.6,nada,muy procesada,No,enero,60,invierno,21:30,8:00
6.4,3,2.0,10.7,25.4,medio,ayuno,No,mayo,70,primavera,23:00,6:45
7.1,1,2.0,10.1,33.7,mucho,ayuno,No,agosto,75,verano,1:30,9:30
10.0,0,1.0,24.0,71.8,mucho,equilibrada,No,marzo,39,primavera,2:45,10:45
5.7,3,7.0,18.7,48.3,medio,equilibrada,No,febrero,14,invierno,22:00,6:30
4.8,4,1.0,10.5,66.6,medio,ayuno,No,julio,4,verano,22:45,6:30
4.4,2,6.0,11.5,27.0,medio,sana,Si,julio,16,verano,21:30,5:30
5.9,2,3.0,21.1,55.5,poco,procesada,No,enero,62,invierno,0:30,6:30
5.3,3,6.0,41.0,74.7,medio,equilibrada,No,noviembre,55,otoño,22:30,5:00
3.2,4,9.0,28.0,50.6,medio,ayuno,No,agosto,40,verano,21:30,9:00
5.3,3,6.0,29.1,63.9,poco,muy procesada,No,noviembre,75,otoño,23:30,6:45
5.4,3,6.0,43.1,78.7,medio,equilibrada,No,marzo,70,primavera,21:45,5:00
7.6,0,2.0,12.8,27.5,mucho,ayuno,Si,junio,30,verano,2:00,7:30
7.5,2,4.0,39.4,50.0,mucho,ayuno,No,junio,8,verano,0:00,6:00
7.3,1,2.0,11.1,25.3,nada,procesada,No,noviembre,3,otoño,21:00,11:00
9.3,1,5.0,14.7,39.0,mucho,equilibrada,No,julio,59,verano,23:15,6:00
5.0,1,5.0,35.1,69.8,poco,procesada,Si,noviembre,34,otoño,0:45,8:15
7.5,0,4.0,23.3,78.6,poco,procesada,No,febrero,1,invierno,0:30,6:15
6.3,1,1.0,33.1,49.9,nada,muy procesada,Si,octubre,74,otoño,22:30,6:00
7.1,1,1.0,24.5,62.1,medio,muy procesada,No,septiembre,60,otoño,2:45,10:00
5.9,2,4.0,26.1,51.0,medio,ayuno,Si,agosto,49,verano,2:15,7:30
100.0,4,4.0,15.6,54.6,medio,procesada,Si,enero,0,invierno,1:15,6:15
9.1,0,5.0,14.1,30.3,mucho,sana,No,marzo,29,primavera,23:00,5:00
3.3,3,2.0,30.8,40.2,medio,ayuno,Si,julio,70,verano,0:15,6:45
6.5,1,5.0,31.4,36.8,nada,equilibrada,No,diciembre,30,invierno,22:00,5:45
7.5,0,7.0,31.7,33.2,mucho,equilibrada,Si,marzo,34,primavera,20:30,5:15
4.0,4,4.0,17.7,39.0,medio,equilibrada,No,septiembre,49,otoño,21:30,7:15
4.3,2,2.0,16.6,29.2,mucho,equilibrada,Si,agosto,50,verano,1:00,6:45
5.1,2,5.0,35.3,78.6,nada,muy procesada,No,diciembre,33,invierno,1:45,8:00
4.8,3,4.0,30.6,28.5,medio,equilibrada,No,noviembre,61,otoño,2:30,8:45
9.9,0,4.0,18.7,65.2,mucho,equilibrada,No,mayo,6,primavera,22:45,5:30
4.5,3,5.0,32.9,65.8,medio,equilibrada,Si,septiembre,10,otoño,20:00,9:00
3.2,4,6.0,Desconocido,46.7,medio,equilibrada,No,octubre,38,otoño,2:45,10:45
1.1,4,2.0,13.8,33.3,medio,ayuno,Si,mayo,37,primavera,23:30,10:45
9.0,0,11.0,38.1,71.3,mucho,sana,No,mayo,51,primavera,20:00,10:15
8.6,1,7.0,14.5,47.0,medio,equilibrada,No,octubre,38,otoño,22:15,6:45
3.3,4,5.0,28.2,71.5,poco,equilibrada,No,octubre,58,otoño,0:45,8:30
5.6,1,2.0,21.8,36.7,medio,equilibrada,Si,febrero,63,invierno,0:00,8:15
5.5,3,3.0,23.9,31.3,medio,ayuno,No,junio,13,verano,1:15,6:30
8.8,1,2.0,32.0,64.4,mucho,equilibrada,No,julio,18,verano,22:15,5:15
7.4,1,2.0,20.7,47.9,poco,muy procesada,No,enero,10,invierno,0:30,6:00
6.6,2,7.0,11.3,75.8,nada,muy procesada,No,octubre,26,otoño,21:00,9:45
2.9,4,1.0,27.0,28.0,nada,muy procesada,No,febrero,31,invierno,2:15,8:30
7.5,1,3.0,24.4,26.0,medio,equilibrada,No,mayo,53,primavera,2:00,8:00
7.3,0,2.0,27.1,50.1,mucho,ayuno,Si,mayo,54,primavera,2:30,7:15
6.9,2,5.0,27.1,38.8,mucho,ayuno,No,agosto,12,verano,1:45,7:45
4.6,3,2.0,17.7,47.9,nada,procesada,No,octubre,51,otoño,1:15,6:15
5.2,2,3.0,38.9,25.3,poco,muy procesada,No,noviembre,22,otoño,1:30,9:45
6.3,2,5.0,18.4,36.7,medio,muy procesada,No,octubre,16,otoño,0:15,8:30
4.4,4,6.0,44.1,35.2,medio,equilibrada,No,marzo,19,primavera,21:15,7:15
5.3,2,11.0,11.2,35.4,poco,muy procesada,No,septiembre,68,otoño,21:00,11:15
6.5,2,2.0,37.9,46.6,mucho,ayuno,No,agosto,11,verano,2:30,10:30
6.3,1,1.0,21.3,26.4,nada,muy procesada,Si,noviembre,47,otoño,1:00,8:15
5.2,2,1.0,22.1,54.0,mucho,ayuno,Si,agosto,69,verano,0:00,5:00
8.4,1,7.0,29.8,29.9,mucho,ayuno,No,mayo,36,primavera,21:15,10:00
5.2,2,5.0,34.8,46.4,nada,muy procesada,No,octubre,35,otoño,22:15,6:30
6.2,3,6.0,22.1,69.3,medio,equilibrada,No,agosto,31,verano,21:30,9:45
2.4,3,2.0,13.3,50.0,medio,ayuno,Si,junio,37,verano,2:30,10:30
4.2,3,6.0,34.9,63.5,medio,sana,Si,mayo,5,primavera,22:15,5:30
6.7,1,2.0,35.1,79.4,mucho,ayuno,Si,mayo,9,primavera,2:45,8:30
7.0,2,5.0,10.2,64.7,poco,equilibrada,No,febrero,70,invierno,0:45,6:30
5.1,2,5.0,24.8,75.2,mucho,equilibrada,Si,julio,23,verano,1:30,7:15
7.6,1,1.0,31.3,44.5,mucho,ayuno,No,agosto,55,verano,20:15,9:00
9.1,1,4.0,32.0,55.5,mucho,equilibrada,No,marzo,52,primavera,1:45,9:30
8.0,1,3.0,13.3,26.3,mucho,ayuno,No,junio,65,verano,23:30,6:00
8.5,1,7.0,16.3,47.0,medio,procesada,No,octubre,61,otoño,21:00,10:45
5.2,2,2.0,23.6,58.0,mucho,equilibrada,Si,abril,29,primavera,2:30,9:00
5.3,2,6.0,30.2,64.4,poco,procesada,No,febrero,43,invierno,2:00,10:30
5.0,2,7.0,25.5,36.1,poco,equilibrada,No,noviembre,3,otoño,21:00,9:00
5.5,3,2.0,16.2,25.7,nada,equilibrada,No,enero,60,invierno,21:00,11:00
8.5,1,6.0,25.4,59.8,medio,muy procesada,No,octubre,1,otoño,0:15,8:45
6.6,2,2.0,43.4,54.0,mucho,ayuno,No,mayo,60,primavera,2:15,10:15
5.0,4,6.0,26.8,51.5,medio,ayuno,No,julio,31,verano,0:00,8:30
6.1,2,11.0,11.0,56.6,medio,ayuno,No,abril,76,primavera,20:15,11:45
8.8,1,4.0,12.2,50.6,mucho,ayuno,No,julio,62,verano,22:45,6:15
9.7,0,5.0,14.2,32.9,mucho,ayuno,No,junio,55,verano,21:15,5:30
5.6,2,5.0,31.7,78.1,mucho,ayuno,Si,junio,64,verano,2:15,9:45
10.0,0,3.0,32.1,50.7,mucho,equilibrada,No,marzo,70,primavera,0:00,5:45
4.7,3,1.0,11.8,36.3,nada,equilibrada,No,octubre,25,otoño,2:45,7:30
9.4,1,4.0,40.2,61.2,medio,ayuno,No,junio,13,verano,1:30,7:00
7.9,0,3.0,25.1,59.9,nada,equilibrada,No,octubre,53,otoño,0:15,8:00
4.0,4,3.0,31.9,49.2,medio,equilibrada,No,marzo,64,primavera,0:00,7:45
5.9,3,2.0,38.7,31.1,medio,equilibrada,No,septiembre,31,otoño,2:00,9:45
8.3,0,2.0,20.9,47.2,mucho,sana,Si,julio,45,verano,21:45,5:00
9.3,1,2.0,29.9,70.3,mucho,sana,No,mayo,60,primavera,0:45,6:00
8.5,1,3.0,44.8,44.8,medio,sana,No,junio,73,verano,0:15,8:00
5.5,1,1.0,24.8,27.1,mucho,equilibrada,Si,agosto,77,verano,23:45,6:00
6.4,3,3.0,26.6,65.0,poco,equilibrada,No,octubre,20,otoño,21:30,6:30
7.2,1,6.0,40.0,40.0,nada,equilibrada,Si,septiembre,44,otoño,21:15,11:45
7.1,2,3.0,15.5,77.8,nada,equilibrada,No,noviembre,72,otoño,0:30,5:30
7.9,1,3.0,38.5,51.2,nada,procesada,No,febrero,1,invierno,2:45,8:45
6.6,1,2.0,19.8,26.2,nada,procesada,No,febrero,65,invierno,2:45,8:30
5.0,2,2.0,30.2,72.1,nada,procesada,No,diciembre,15,invierno,2:30,8:00
3.2,4,4.0,21.0,48.7,poco,muy procesada,No,diciembre,59,invierno,0:30,7:30
6.5,2,3.0,41.5,59.6,mucho,sana,No,marzo,8,primavera,21:45,9:30
3.6,3,1.0,10.6,37.6,medio,equilibrada,Si,febrero,36,invierno,22:45,5:15
6.8,1,8.0,17.4,47.5,poco,muy procesada,No,enero,71,invierno,21:00,6:15
1.7,4,5.0,15.3,63.0,poco,procesada,Si,noviembre,53,otoño,22:30,5:15
Desconocido,3,4.0,26.1,50.9,poco,equilibrada,No,septiembre,80,otoño,1:00,6:30
8.8,1,1.0,10.9,74.8,mucho,ayuno,No,mayo,25,primavera,0:15,5:15
6.3,0,2.0,42.3,40.4,mucho,ayuno,Si,marzo,37,primavera,23:00,11:45
8.0,2,10.0,39.1,60.9,medio,equilibrada,No,septiembre,7,otoño,20:15,10:15
4.5,4,5.0,40.9,64.0,medio,equilibrada,No,febrero,45,invierno,23:00,7:45
6.5,1,4.0,34.5,32.3,medio,procesada,Si,octubre,71,otoño,2:15,9:30
7.7,1,3.0,37.7,62.4,nada,muy procesada,No,octubre,57,otoño,2:15,8:00
7.7,2,2.0,12.0,44.3,medio,equilibrada,No,agosto,48,verano,2:15,7:45
3.5,4,3.0,25.7,55.0,medio,procesada,No,diciembre,72,invierno,2:30,10:45
7.0,2,3.0,Desconocido,55.5,mucho,equilibrada,No,julio,1,verano,0:15,6:30
4.2,4,5.0,39.7,47.5,medio,sana,No,agosto,74,verano,20:45,10:15
8.6,1,4.0,38.5,44.2,poco,equilibrada,No,enero,31,invierno,22:45,5:30
9.3,0,6.0,18.3,69.8,mucho,sana,No,mayo,63,primavera,21:30,11:00
7.0,2,10.0,43.0,41.7,mucho,equilibrada,No,julio,21,verano,21:15,10:45
9.0,0,6.0,21.3,29.9,mucho,sana,No,mayo,26,primavera,21:45,5:45
7.8,2,2.0,36.9,27.0,mucho,ayuno,No,abril,29,primavera,22:45,5:15
3.1,4,5.0,31.4,40.8,poco,procesada,No,octubre,68,otoño,22:15,6:30
5.1,2,1.0,13.1,66.1,nada,equilibrada,Si,Desconocido,17,invierno,23:45,7:45
9.0,0,6.0,38.2,52.4,mucho,sana,No,agosto,36,verano,22:00,6:45
1.4,4,7.0,39.8,37.8,medio,sana,Si,julio,41,verano,20:00,11:15
6.1,3,3.0,11.6,37.1,medio,sana,No,abril,48,primavera,0:15,5:15
7.0,0,3.0,41.3,28.4,mucho,sana,Si,marzo,22,primavera,2:30,7:45
3.0,4,1.0,36.1,74.5,medio,equilibrada,Si,julio,65,verano,2:15,7:30
10.0,0,2.0,42.5,37.8,mucho,sana,No,abril,36,primavera,23:00,7:45
6.4,3,2.0,26.2,72.3,nada,equilibrada,No,enero,1,invierno,20:15,8:30
9.2,1,3.0,14.5,52.8,medio,ayuno,No,mayo,26,primavera,2:30,9:30
8.8,1,1.0,18.5,40.7,poco,equilibrada,No,septiembre,49,otoño,23:30,11:45
3.7,3,1.0,11.8,43.8,nada,procesada,No,septiembre,8,otoño,2:45,7:15
3.6,3,9.0,17.3,53.9,poco,equilibrada,Si,octubre,54,otoño,20:15,7:30
6.0,2,2.0,15.4,45.6,mucho,ayuno,No,abril,51,primavera,1:15,8:45
2.3,4,1.0,25.2,46.3,medio,ayuno,Si,abril,71,primavera,2:15,9:45
4.0,4,12.0,17.9,30.9,medio,ayuno,No,abril,16,primavera,20:30,9:00
6.4,2,1.0,37.0,43.1,mucho,ayuno,No,agosto,49,verano,21:15,7:00
6.5,2,6.0,42.1,63.1,mucho,equilibrada,No,mayo,2,primavera,23:00,6:45
8.1,1,2.0,31.6,50.2,medio,equilibrada,No,marzo,23,primavera,0:45,5:30
3.0,4,1.0,16.7,56.9,nada,procesada,No,septiembre,34,otoño,2:45,7:45
6.7,1,5.0,24.2,73.8,medio,sana,Si,junio,0,verano,1:30,7:30
6.3,1,8.0,17.3,72.4,mucho,ayuno,Si,marzo,33,primavera,20:15,7:45
8.4,0,4.0,39.9,66.0,mucho,ayuno,Si,julio,64,verano,23:45,5:15
Desconocido,3,8.0,42.8,44.3,medio,equilibrada,Si,marzo,12,primavera,20:45,5:45
7.7,1,2.0,10.4,39.9,medio,ayuno,No,abril,10,primavera,0:00,6:30
2.7,3,4.0,34.0,55.9,nada,procesada,Si,noviembre,32,otoño,2:45,8:30
7.8,0,2.0,35.0,41.0,mucho,sana,No,marzo,1,primavera,23:45,6:30
3.4,4,11.0,15.8,66.0,medio,ayuno,No,agosto,6,verano,20:45,9:00
7.4,1,1.0,35.3,73.7,mucho,equilibrada,Si,junio,33,verano,1:45,6:45
4.7,3,1.0,33.1,30.2,medio,equilibrada,No,junio,39,verano,22:45,6:15
8.7,1,1.0,17.0,74.6,mucho,sana,No,mayo,62,primavera,0:30,6:15
3.0,3,2.0,38.0,67.6,medio,procesada,Si,octubre,67,otoño,0:00,8:15
6.9,1,5.0,30.5,68.1,medio,equilibrada,Si,noviembre,2,otoño,1:45,7:00
7.4,2,2.0,18.6,56.0,mucho,sana,No,marzo,9,primavera,1:30,7:00
6.9,1,2.0,28.0,28.5,medio,sana,Si,junio,59,verano,20:30,7:45
7.7,1,4.0,23.7,29.0,medio,equilibrada,No,febrero,6,invierno,23:15,5:00
9.5,0,10.0,27.5,63.7,mucho,equilibrada,No,julio,77,verano,22:30,11:15
3.5,2,9.0,41.5,71.2,nada,muy procesada,Si,febrero,32,invierno,21:45,11:00
7.7,1,3.0,20.7,77.6,mucho,equilibrada,No,mayo,5,primavera,0:00,5:15
6.8,2,3.0,17.9,26.7,mucho,equilibrada,No,agosto,74,verano,20:45,7:30
5.0,4,9.0,15.4,73.3,medio,equilibrada,No,mayo,4,primavera,20:15,6:30
4.7,1,3.0,22.0,36.2,nada,equilibrada,Si,noviembre,66,otoño,23:15,7:15
4.0,4,4.0,19.6,42.5,medio,procesada,No,noviembre,1,otoño,0:00,6:15
5.4,2,1.0,40.1,79.1,medio,sana,Si,marzo,13,primavera,1:00,9:30
7.4,1,3.0,23.7,37.5,nada,procesada,No,enero,19,invierno,1:45,6:30
3.4,2,3.0,31.1,74.9,poco,muy procesada,Si,enero,75,invierno,21:30,6:30
7.7,0,3.0,21.0,30.1,medio,equilibrada,No,junio,6,verano,23:30,5:45
7.9,2,2.0,20.2,43.2,medio,equilibrada,No,agosto,16,verano,22:45,6:30
6.5,3,6.0,43.4,64.3,nada,equilibrada,No,noviembre,63,otoño,20:00,5:45
7.6,0,2.0,38.1,51.4,poco,equilibrada,No,diciembre,20,invierno,21:30,6:15
5.8,3,4.0,12.3,59.2,nada,equilibrada,No,diciembre,32,invierno,0:45,6:30
4.2,3,10.0,39.0,58.5,nada,muy procesada,No,enero,67,invierno,20:15,7:30
3.5,3,4.0,25.8,51.8,medio,sana,Si,junio,51,verano,22:30,7:30
5.2,2,5.0,32.0,32.2,nada,procesada,No,enero,40,invierno,22:45,6:45
6.9,1,5.0,14.9,43.9,nada,muy procesada,No,diciembre,51,invierno,0:45,6:45
4.7,3,4.0,22.2,29.0,nada,equilibrada,No,febrero,27,invierno,1:45,6:45
6.6,1,4.0,14.5,65.7,medio,equilibrada,Si,enero,36,invierno,22:00,9:00
2.1,4,5.0,38.4,73.6,nada,muy procesada,No,noviembre,73,otoño,1:00,8:30
3.8,3,2.0,26.4,66.4,medio,equilibrada,Si,mayo,21,primavera,21:45,11:15
3.9,4,6.0,27.9,70.6,poco,muy procesada,No,diciembre,21,invierno,23:00,6:30
7.9,2,1.0,12.8,29.7,medio,equilibrada,No,junio,1,verano,21:30,6:00
7.5,2,1.0,36.1,73.1,medio,ayuno,No,mayo,4,primavera,21:15,5:15
4.3,4,3.0,22.2,72.7,medio,sana,No,julio,77,verano,20:00,5:45
1.3,4,1.0,32.7,36.2,nada,procesada,Si,enero,44,invierno,22:30,5:15
6.7,0,6.0,26.6,73.9,nada,muy procesada,No,diciembre,12,invierno,20:00,8:00
9.1,1,1.0,44.9,65.8,mucho,equilibrada,No,mayo,9,primavera,20:00,10:30
5.6,1,5.0,32.9,42.0,medio,equilibrada,Si,abril,1,primavera,2:45,9:00
3.4,2,5.0,20.7,41.7,poco,muy procesada,Si,febrero,38,invierno,1:15,8:00
6.4,2,8.0,12.9,50.0,medio,equilibrada,No,marzo,54,primavera,23:30,8:15
4.4,2,1.0,28.4,41.3,mucho,equilibrada,Si,julio,50,verano,23:15,7:00
7.2,1,13.0,39.6,27.3,poco,muy procesada,No,septiembre,9,otoño,20:45,11:15
4.8,3,2.0,45.0,73.5,medio,equilibrada,No,agosto,37,verano,21:15,7:15
4.7,4,6.0,27.1,65.8,medio,equilibrada,No,agosto,13,verano,0:30,8:00
6.5,2,7.0,19.3,63.3,mucho,equilibrada,No,julio,27,verano,21:15,5:00
7.4,1,2.0,23.7,59.6,poco,procesada,No,febrero,44,invierno,0:00,6:15
7.4,0,2.0,29.9,34.6,mucho,sana,Si,marzo,47,primavera,1:30,9:30
8.8,1,2.0,16.0,56.0,mucho,equilibrada,No,mayo,6,primavera,1:15,9:15
10.0,0,9.0,22.5,30.4,mucho,sana,No,marzo,39,primavera,20:45,10:30
1.5,4,9.0,19.1,57.5,medio,equilibrada,Si,diciembre,49,invierno,22:45,8:15
7.2,0,5.0,11.5,32.3,mucho,ayuno,Si,junio,48,verano,23:45,5:30
8.8,1,9.0,10.1,33.9,mucho,ayuno,No,junio,42,verano,20:00,6:45
3.5,4,8.0,44.0,73.3,nada,muy procesada,No,diciembre,74,invierno,23:30,10:00
6.0,1,11.0,22.7,68.3,nada,procesada,Si,octubre,62,otoño,20:45,10:30
7.0,2,1.0,11.2,47.2,poco,equilibrada,No,septiembre,30,otoño,22:00,7:45
7.4,1,4.0,11.8,44.5,poco,muy procesada,No,octubre,52,verano,23:15,6:30
4.2,4,3.0,28.5,26.4,medio,equilibrada,No,Desconocido,45,otoño,2:15,9:00
6.9,2,1.0,14.5,55.5,mucho,ayuno,No,julio,69,verano,20:15,7:30
8.6,1,4.0,34.7,33.7,mucho,ayuno,No,junio,61,verano,23:15,6:30
8.2,0,2.0,25.1,71.2,mucho,ayuno,Si,mayo,1,primavera,23:45,7:30
4.1,2,3.0,25.1,47.2,medio,equilibrada,Si,mayo,51,primavera,2:00,7:30
5.9,3,2.0,15.7,74.8,nada,equilibrada,No,enero,11,verano,1:30,8:15
2.8,3,2.0,27.9,72.2,nada,equilibrada,Si,septiembre,59,otoño,2:00,8:00
3.6,3,6.0,21.4,52.3,medio,ayuno,Si,agosto,56,verano,1:00,9:45
6.4,2,11.0,42.0,66.7,medio,muy procesada,No,diciembre,66,invierno,21:30,9:30
4.4,3,4.0,12.8,29.6,medio,ayuno,Si,junio,77,verano,2:15,7:45
6.4,0,4.0,22.7,40.4,medio,sana,Si,abril,31,primavera,0:45,5:45
8.4,1,7.0,39.5,60.7,mucho,sana,No,julio,52,verano,21:00,6:00
6.3,0,6.0,23.6,41.2,mucho,sana,Si,marzo,50,primavera,2:30,9:30
6.9,2,10.0,42.8,56.1,nada,muy procesada,No,noviembre,53,otoño,22:00,10:00
5.5,2,7.0,24.5,54.5,mucho,sana,Si,mayo,30,primavera,2:30,10:30
8.4,1,3.0,14.7,37.8,nada,equilibrada,No,noviembre,77,otoño,23:45,5:15
8.1,1,1.0,22.0,30.3,medio,equilibrada,No,septiembre,59,otoño,1:00,6:00
7.6,1,6.0,21.8,78.1,medio,equilibrada,No,junio,39,verano,2:15,10:45
7.0,1,3.0,42.2,72.5,nada,muy procesada,No,enero,39,invierno,23:30,7:15
1.0,4,1.0,22.0,74.4,medio,muy procesada,Si,noviembre,4,otoño,0:00,5:00
10.0,0,3.0,29.3,51.6,mucho,sana,No,marzo,48,primavera,21:45,10:00
6.1,2,5.0,10.8,30.4,mucho,sana,No,agosto,26,verano,2:00,9:15
2.9,4,4.0,34.1,56.6,poco,procesada,No,enero,10,invierno,21:30,8:45
1.0,4,7.0,38.4,77.3,poco,procesada,Si,septiembre,64,otoño,2:15,10:00
5.6,2,1.0,24.4,68.3,nada,muy procesada,No,noviembre,39,otoño,22:45,7:15
3.1,3,4.0,11.0,69.6,medio,equilibrada,Si,marzo,53,primavera,20:30,5:30
3.5,4,1.0,33.3,27.9,nada,procesada,No,enero,28,invierno,22:15,5:15
6.6,2,2.0,23.1,64.8,mucho,sana,No,abril,35,primavera,23:00,7:45
7.5,2,3.0,42.7,78.1,poco,equilibrada,No,diciembre,80,invierno,1:45,9:00
8.9,0,2.0,30.8,78.0,mucho,equilibrada,No,abril,3,primavera,1:45,9:30
7.6,1,2.0,42.0,60.6,poco,procesada,No,febrero,71,invierno,22:30,5:30
4.2,3,2.0,12.6,55.8,poco,muy procesada,No,enero,78,invierno,1:00,7:30
6.8,1,3.0,40.8,66.0,mucho,sana,Si,abril,4,primavera,20:30,8:30
3.8,4,2.0,15.5,40.8,medio,equilibrada,No,agosto,78,verano,20:30,8:30
2.3,3,2.0,39.5,60.4,medio,muy procesada,Si,septiembre,37,otoño,0:15,8:45
5.4,2,2.0,37.0,36.4,medio,procesada,No,diciembre,41,invierno,1:30,7:00
5.7,1,3.0,29.9,52.0,medio,muy procesada,Si,septiembre,8,otoño,1:30,9:00
7.5,0,2.0,26.5,46.3,mucho,ayuno,Si,marzo,14,primavera,20:45,6:15
1.5,3,2.0,29.1,70.6,poco,procesada,Si,septiembre,27,otoño,0:30,5:00
6.9,2,4.0,44.6,68.9,mucho,equilibrada,No,abril,50,primavera,0:45,6:30
5.4,2,11.0,16.7,46.9,mucho,equilibrada,Si,junio,16,verano,20:00,11:00
1.4,4,5.0,36.7,32.3,nada,procesada,Si,diciembre,55,invierno,22:30,5:00
5.5,1,2.0,34.6,42.4,medio,ayuno,Si,julio,55,verano,0:30,8:30
2.6,4,5.0,34.8,73.3,medio,procesada,No,enero,49,invierno,23:15,5:30
7.4,1,2.0,16.4,30.8,nada,equilibrada,Si,septiembre,10,otoño,23:00,5:00
9.9,0,4.0,24.7,27.8,mucho,sana,No,junio,38,verano,23:00,6:15
6.4,1,6.0,29.0,25.4,mucho,sana,Si,junio,40,verano,1:15,8:00
4.4,4,1.0,44.9,50.4,medio,sana,No,marzo,65,primavera,1:00,6:00
1.9,3,2.0,12.7,68.3,nada,muy procesada,Si,diciembre,75,invierno,0:15,5:45
5.2,2,3.0,19.1,73.1,medio,equilibrada,Si,junio,74,verano,0:30,7:00
