Puntuacion,Veces_despertado,Horas_sueño_profundo,Temperatura,Porcentaje_humedad,Deporte_diario,Tipo_alimentacion,Ha_bebido_alcohol,Mes,Edad,Estacion,Hora_acostarse,Hora_despertar
3.5,3,5,,68.4,nada,muy procesada,False,septiembre,14,otoño,0:15,8:45
8.5,0,2,32.0,62.1,mucho,sana,True,abril,7,primavera,21:45,7:00
9.3,0,7,37.7,51.5,mucho,ayuno,False,agosto,33,verano,22:30,6:45
3.0,3,8,15.6,43.4,poco,muy procesada,True,septiembre,61,otoño,20:45,10:00
7.7,1,3,29.3,31.1,nada,procesada,False,octubre,19,otoño,21:30,5:00
6.7,2,5,21.9,43.1,nada,procesada,False,febrero,71,invierno,23:15,10:00
7.7,2,5,18.4,70.5,mucho,ayuno,False,abril,41,primavera,20:45,5:00
3.7,3,8,22.0,39.1,medio,equilibrada,True,marzo,60,primavera,23:45,11:00
7.1,0,4,16.0,50.6,mucho,ayuno,True,abril,61,primavera,0:30,5:30
7.4,1,4,21.7,67.3,mucho,sana,True,abril,29,primavera,1:15,7:45
9.3,1,6,15.3,30.1,medio,ayuno,False,marzo,5,primavera,23:00,6:00
5.4,3,5,34.9,58.6,nada,muy procesada,False,enero,60,invierno,21:30,8:00
6.4,3,2,10.7,25.4,medio,ayuno,False,mayo,70,primavera,23:00,6:45
7.1,1,2,10.1,33.7,mucho,ayuno,False,agosto,75,verano,1:30,9:30
10.0,0,1,24.0,71.8,mucho,equilibrada,False,marzo,39,primavera,2:45,10:45
8.2,1,10,43.3,73.1,nada,muy procesada,False,oct,55,otoño,20:30,8:45
5.7,3,7,18.7,48.3,medio,equilibrada,False,febrero,14,invierno,22:00,6:30
4.8,4,1,10.5,66.6,medio,ayuno,False,julio,4,verano,22:45,6:30
4.4,2,6,11.5,27.0,medio,sana,True,julio,16,verano,21:30,5:30
5.9,2,3,21.1,55.5,poco,procesada,False,enero,62,invierno,0:30,6:30
5.3,3,6,41.0,74.7,medio,equilibrada,False,noviembre,55,otoño,22:30,5:00
3.2,4,9,28.0,50.6,medio,ayuno,False,agosto,40,verano,21:30,9:00
5.3,3,6,29.1,63.9,poco,muy procesada,False,noviembre,75,otoño,23:30,6:45
5.4,3,6,43.1,78.7,medio,equilibrada,False,marzo,70,primavera,21:45,5:00
7.6,0,2,12.8,27.5,mucho,ayuno,True,junio,30,verano,2:00,7:30
7.5,2,4,39.4,50.0,mucho,ayuno,False,junio,8,verano,0:00,6:00
7.3,1,2,11.1,25.3,nada,procesada,False,noviembre,3,otoño,21:00,11:00
9.3,1,5,14.7,39.0,mucho,equilibrada,False,julio,59,verano,23:15,6:00
5.0,1,5,35.1,69.8,poco,procesada,True,noviembre,34,otoño,0:45,8:15
7.5,0,4,23.3,78.6,poco,procesada,False,febrero,1,invierno,0:30,6:15
6.3,1,1,33.1,49.9,nada,muy procesada,True,octubre,74,otoño,22:30,6:00
7.1,1,1,24.5,62.1,medio,muy procesada,False,septiembre,60,otoño,2:45,10:00
5.9,2,4,26.1,51.0,medio,ayuno,True,agosto,49,verano,2:15,7:30
100.0,4,4,15.6,54.6,medio,procesada,True,enero,0,invierno,1:15,6:15
9.1,0,5,14.1,30.3,mucho,sana,False,marzo,29,primavera,23:00,5:00
3.3,3,2,30.8,40.2,medio,ayuno,True,julio,70,verano,0:15,6:45
6.5,1,5,31.4,36.8,nada,equilibrada,False,diciembre,30,invierno,22:00,5:45
7.5,0,7,31.7,33.2,mucho,equilibrada,True,marzo,34,primavera,20:30,5:15
4.0,4,4,17.7,39.0,medio,equilibrada,False,septiembre,49,otoño,21:30,7:15
4.3,2,2,16.6,29.2,mucho,equilibrada,True,agosto,50,verano,1:00,6:45
5.1,2,5,35.3,78.6,nada,muy procesada,False,diciembre,33,invierno,1:45,8:00
4.8,3,4,30.6,28.5,medio,equilibrada,False,noviembre,61,otoño,2:30,8:45
9.9,0,4,18.7,65.2,mucho,equilibrada,False,mayo,6,primavera,22:45,5:30
4.5,3,5,32.9,65.8,medio,equilibrada,True,septiembre,10,otoño,20:00,9:00
3.2,4,6,,46.7,medio,equilibrada,False,octubre,38,otoño,2:45,10:45
1.1,4,2,13.8,33.3,medio,ayuno,True,mayo,37,primavera,23:30,10:45
9.0,0,11,38.1,71.3,mucho,sana,False,mayo,51,primavera,20:00,10:15
8.6,1,7,14.5,47.0,medio,equilibrada,False,octubre,38,otoño,22:15,6:45
3.3,4,5,28.2,71.5,poco,equilibrada,False,octubre,58,otoño,0:45,8:30
5.6,1,2,21.8,36.7,medio,equilibrada,True,febrero,63,invierno,0:00,8:15
5.5,3,3,23.9,31.3,medio,ayuno,False,junio,13,verano,1:15,6:30
8.8,1,2,32.0,64.4,mucho,equilibrada,False,julio,18,verano,22:15,5:15
7.4,1,2,20.7,47.9,poco,muy procesada,False,enero,10,invierno,0:30,6:00
6.6,2,7,11.3,75.8,nada,muy procesada,False,octubre,26,otoño,21:00,9:45
2.9,4,1,27.0,28.0,nada,muy procesada,False,febrero,31,invierno,2:15,8:30
7.5,1,3,24.4,26.0,medio,equilibrada,False,mayo,53,primavera,2:00,8:00
7.3,0,2,27.1,50.1,mucho,ayuno,True,mayo,54,primavera,2:30,7:15
6.9,2,5,27.1,38.8,mucho,ayuno,False,agosto,12,verano,1:45,7:45
4.6,3,2,17.7,47.9,nada,procesada,False,octubre,51,otoño,1:15,6:15
5.2,2,3,38.9,25.3,poco,muy procesada,False,noviembre,22,otoño,1:30,9:45
6.3,2,5,18.4,36.7,medio,muy procesada,False,octubre,16,otoño,0:15,8:30
4.4,4,6,44.1,35.2,medio,equilibrada,False,marzo,19,primavera,21:15,7:15
5.3,2,11,11.2,35.4,poco,muy procesada,False,septiembre,68,otoño,21:00,11:15
6.5,2,2,37.9,46.6,mucho,ayuno,False,agosto,11,verano,2:30,10:30
6.3,1,1,21.3,26.4,nada,muy procesada,True,noviembre,47,otoño,1:00,8:15
5.2,2,1,22.1,54.0,mucho,ayuno,True,agosto,69,verano,0:00,5:00
8.4,1,7,29.8,29.9,mucho,ayuno,False,mayo,36,primavera,21:15,10:00
5.2,2,5,34.8,46.4,nada,muy procesada,False,octubre,35,otoño,22:15,6:30
6.2,3,6,22.1,69.3,medio,equilibrada,False,agosto,31,verano,21:30,9:45
2.4,3,2,13.3,50.0,medio,ayuno,True,junio,37,verano,2:30,10:30
4.2,3,6,34.9,63.5,medio,sana,True,mayo,5,primavera,22:15,5:30
6.7,1,2,35.1,79.4,mucho,ayuno,True,mayo,9,primavera,2:45,8:30
7.0,2,5,10.2,64.7,poco,equilibrada,False,febrero,70,invierno,0:45,6:30
5.1,2,5,24.8,75.2,mucho,equilibrada,True,julio,23,verano,1:30,7:15
7.6,1,1,31.3,44.5,mucho,ayuno,False,agosto,55,verano,20:15,9:00
9.1,1,4,32.0,55.5,mucho,equilibrada,False,marzo,52,primavera,1:45,9:30
8.0,1,3,13.3,26.3,mucho,ayuno,False,junio,65,verano,23:30,6:00
8.5,1,7,16.3,47.0,medio,procesada,False,octubre,61,otoño,21:00,10:45
5.2,2,2,23.6,58.0,mucho,equilibrada,True,abril,29,primavera,2:30,9:00
5.3,2,6,30.2,64.4,poco,procesada,False,febrero,43,invierno,2:00,10:30
5.0,2,7,25.5,36.1,poco,equilibrada,False,noviembre,3,otoño,21:00,9:00
5.5,3,2,16.2,25.7,nada,equilibrada,False,enero,60,invierno,21:00,11:00
8.5,1,6,25.4,59.8,medio,muy procesada,False,octubre,1,otoño,0:15,8:45
7.1,2,4,3,43.7,nada,equilibrada,False,,55,,0:00,5:15
6.6,2,2,43.4,54.0,mucho,ayuno,False,mayo,60,primavera,2:15,10:15
5.0,4,6,26.8,51.5,medio,ayuno,False,julio,31,verano,0:00,8:30
6.1,2,11,11.0,56.6,medio,ayuno,False,abril,76,primavera,20:15,11:45
8.8,1,4,12.2,50.6,mucho,ayuno,False,julio,62,verano,22:45,6:15
9.7,0,5,14.2,32.9,mucho,ayuno,False,junio,55,verano,21:15,5:30
5.6,2,5,31.7,78.1,mucho,ayuno,True,junio,64,verano,2:15,9:45
10.0,0,3,32.1,50.7,mucho,equilibrada,False,marzo,70,primavera,0:00,5:45
4.7,3,1,11.8,36.3,nada,equilibrada,False,octubre,25,otoño,2:45,7:30
9.4,1,4,40.2,61.2,medio,ayuno,False,junio,13,verano,1:30,7:00
7.9,0,3,25.1,59.9,nada,equilibrada,False,octubre,53,otoño,0:15,8:00
4.0,4,3,31.9,49.2,medio,equilibrada,False,marzo,64,primavera,0:00,7:45
5.9,3,2,38.7,31.1,medio,equilibrada,False,septiembre,31,otoño,2:00,9:45
8.3,0,2,20.9,47.2,mucho,sana,True,julio,45,verano,21:45,5:00
9.3,1,2,29.9,70.3,mucho,sana,False,mayo,60,primavera,0:45,6:00
8.5,1,3,44.8,44.8,medio,sana,False,junio,73,verano,0:15,8:00
5.5,1,1,24.8,27.1,mucho,equilibrada,True,agosto,77,verano,23:45,6:00
6.4,3,3,26.6,65.0,poco,equilibrada,False,octubre,20,otoño,21:30,6:30
7.2,1,6,40.0,40.0,nada,equilibrada,True,septiembre,44,otoño,21:15,11:45
7.1,2,3,15.5,77.8,nada,equilibrada,False,noviembre,72,otoño,0:30,5:30
7.9,1,3,38.5,51.2,nada,procesada,False,febrero,1,invierno,2:45,8:45
6.6,1,2,19.8,26.2,nada,procesada,False,febrero,65,invierno,2:45,8:30
5.0,2,2,30.2,72.1,nada,procesada,False,diciembre,15,invierno,2:30,8:00
3.2,4,4,21.0,48.7,poco,muy procesada,False,diciembre,59,invierno,0:30,7:30
6.5,2,3,41.5,59.6,mucho,sana,False,marzo,8,primavera,21:45,9:30
3.6,3,1,10.6,37.6,medio,equilibrada,True,febrero,36,invierno,22:45,5:15
6.8,1,8,17.4,47.5,poco,muy procesada,False,enero,71,invierno,21:00,6:15
1.7,4,5,15.3,63.0,poco,procesada,True,noviembre,53,otoño,22:30,5:15
,3,4,26.1,50.9,poco,equilibrada,False,septiembre,80,otoño,1:00,6:30
8.8,1,1,10.9,74.8,mucho,ayuno,False,mayo,25,primavera,0:15,5:15
6.3,0,2,42.3,40.4,mucho,ayuno,True,marzo,37,primavera,23:00,11:45
8.0,2,10,39.1,60.9,medio,equilibrada,False,septiembre,7,otoño,20:15,10:15
4.5,4,5,40.9,64.0,medio,equilibrada,False,febrero,45,invierno,23:00,7:45
6.5,1,4,34.5,32.3,medio,procesada,True,octubre,71,otoño,2:15,9:30
7.7,1,3,37.7,62.4,nada,muy procesada,False,octubre,57,otoño,2:15,8:00
7.7,2,2,12.0,44.3,medio,equilibrada,False,agosto,48,verano,2:15,7:45
3.5,4,3,25.7,55.0,medio,procesada,False,diciembre,72,invierno,2:30,10:45
7.0,2,3,,55.5,mucho,equilibrada,False,julio,1,verano,0:15,6:30
4.2,4,5,39.7,47.5,medio,sana,False,agosto,74,verano,20:45,10:15
8.2,1,12,32.7,31.4,medio,muy procesada,False,febrero,67,invierno,22:30,11:30
8.6,1,4,38.5,44.2,poco,equilibrada,False,enero,31,invierno,22:45,5:30
9.3,0,6,18.3,69.8,mucho,sana,False,mayo,63,primavera,21:30,11:00
4.1,2,1,34.0,63.5,,sana,True,marzo,25,primavera,0:15,7:45
7.0,2,10,43.0,41.7,mucho,equilibrada,False,julio,21,verano,21:15,10:45
9.0,0,6,21.3,29.9,mucho,sana,False,mayo,26,primavera,21:45,5:45
7.8,2,2,36.9,27.0,mucho,ayuno,False,abril,29,primavera,22:45,5:15
3.1,4,5,31.4,40.8,poco,procesada,False,octubre,68,otoño,22:15,6:30
5.1,2,1,13.1,66.1,nada,equilibrada,True,,17,invierno,23:45,7:45
9.0,0,6,38.2,52.4,mucho,sana,False,agosto,36,verano,22:00,6:45
5.9,3,3,39.6,35.8,,equilibrada,False,octubre,12,otoño,2:45,7:15
1.4,4,7,39.8,37.8,medio,sana,True,julio,41,verano,20:00,11:15
6.1,3,3,11.6,37.1,medio,sana,False,abril,48,primavera,0:15,5:15
7.0,0,3,41.3,28.4,mucho,sana,True,marzo,22,primavera,2:30,7:45
3.0,4,1,36.1,74.5,medio,equilibrada,True,julio,65,verano,2:15,7:30
4.2,3,3,33.3,36.4,medio,equilibrada,,marzo,13,primavera,0:30,7:30
8.6,1,3,29.2,67.8,mucho,ayuno,False,marzo,59,prim,2:15,7:15
10.0,0,2,42.5,37.8,mucho,sana,False,abril,36,primavera,23:00,7:45
6.4,3,2,26.2,72.3,nada,equilibrada,False,enero,1,invierno,20:15,8:30
9.2,1,3,14.5,52.8,medio,ayuno,False,mayo,26,primavera,2:30,9:30
8.8,1,1,18.5,40.7,poco,equilibrada,False,septiembre,49,otoño,23:30,11:45
3.7,3,1,11.8,43.8,nada,procesada,False,septiembre,8,otoño,2:45,7:15
3.6,3,9,17.3,53.9,poco,equilibrada,True,octubre,54,otoño,20:15,7:30
6.0,2,2,15.4,45.6,mucho,ayuno,False,abril,51,primavera,1:15,8:45
4.9,3,5,37.0,75.0,medio,equilibrada,False,mayo,61,otoñp,2:00,10:45
2.5,4,1,34.7,30.4,nada,muy procesada,False,diciembre,59,invierno,21:15,12:15
2.3,4,1,25.2,46.3,medio,ayuno,True,abril,71,primavera,2:15,9:45
4.0,4,12,17.9,30.9,medio,ayuno,False,abril,16,primavera,20:30,9:00
6.4,2,1,37.0,43.1,mucho,ayuno,False,agosto,49,verano,21:15,7:00
6.5,2,6,42.1,63.1,mucho,equilibrada,False,mayo,2,primavera,23:00,6:45
8.1,1,2,31.6,50.2,medio,equilibrada,False,marzo,23,primavera,0:45,5:30
3.0,4,1,16.7,56.9,nada,procesada,False,septiembre,34,otoño,2:45,7:45
6.7,1,5,24.2,73.8,medio,sana,True,junio,0,verano,1:30,7:30
6.3,1,8,17.3,72.4,mucho,ayuno,True,marzo,33,primavera,20:15,7:45
8.4,0,4,39.9,66.0,mucho,ayuno,True,julio,64,verano,23:45,5:15
,3,8,42.8,44.3,medio,equilibrada,True,marzo,12,primavera,20:45,5:45
7.7,1,2,10.4,39.9,medio,ayuno,False,abril,10,primavera,0:00,6:30
2.7,3,4,34.0,55.9,nada,procesada,True,noviembre,32,otoño,2:45,8:30
7.8,0,2,35.0,41.0,mucho,sana,False,marzo,1,primavera,23:45,6:30
3.4,4,11,15.8,66.0,medio,ayuno,False,agosto,6,verano,20:45,9:00
7.4,1,1,35.3,73.7,mucho,equilibrada,True,junio,33,verano,1:45,6:45
4.7,3,1,33.1,30.2,medio,equilibrada,False,junio,39,verano,22:45,6:15
8.7,1,1,17.0,74.6,mucho,sana,False,mayo,62,primavera,0:30,6:15
3.0,3,2,38.0,67.6,medio,procesada,True,octubre,67,otoño,0:00,8:15
7.8,2,6,43.1,72.0,medio,ayuno,False,julio,24,verano,21:15,11:30
6.9,1,5,30.5,68.1,medio,equilibrada,True,noviembre,2,otoño,1:45,7:00
7.4,2,2,18.6,56.0,mucho,sana,False,marzo,9,primavera,1:30,7:00
6.9,1,2,28.0,28.5,medio,sana,True,junio,59,verano,20:30,7:45
7.7,1,4,23.7,29.0,medio,equilibrada,False,febrero,6,invierno,23:15,5:00
9.5,0,10,27.5,63.7,mucho,equilibrada,False,julio,77,verano,22:30,11:15
4.1,2,3,44.7,66.4,medio,equilibrada,True,febrero,44,,1:15,9:45
3.5,2,9,41.5,71.2,nada,muy procesada,True,febrero,32,invierno,21:45,11:00
7.7,1,3,20.7,77.6,mucho,equilibrada,False,mayo,5,primavera,0:00,5:15
6.8,2,3,17.9,26.7,mucho,equilibrada,False,agosto,74,verano,20:45,7:30
4.6,4,2,16.5,42.4,medio,equilibrada,False,abril,74,,21:45,5:45
5.0,4,9,15.4,73.3,medio,equilibrada,False,mayo,4,primavera,20:15,6:30
4.7,1,3,22.0,36.2,nada,equilibrada,True,noviembre,66,otoño,23:15,7:15
4.0,4,4,19.6,42.5,medio,procesada,False,noviembre,1,otoño,0:00,6:15
5.4,2,1,40.1,79.1,medio,sana,True,marzo,13,primavera,1:00,9:30
7.4,1,3,23.7,37.5,nada,procesada,False,enero,19,invierno,1:45,6:30
3.4,2,3,31.1,74.9,poco,muy procesada,True,enero,75,invierno,21:30,6:30
6.8,1,8,11.8,33.2,medio,equilibrada,True,diciembre,25,,22:15,7:30
7.7,0,3,21.0,30.1,medio,equilibrada,False,junio,6,verano,23:30,5:45
7.9,2,2,20.2,43.2,medio,equilibrada,False,agosto,16,verano,22:45,6:30
6.5,3,6,43.4,64.3,nada,equilibrada,False,noviembre,63,otoño,20:00,5:45
7.6,0,2,38.1,51.4,poco,equilibrada,False,diciembre,20,invierno,21:30,6:15
5.8,3,4,12.3,59.2,nada,equilibrada,False,diciembre,32,invierno,0:45,6:30
4.2,3,10,39.0,58.5,nada,muy procesada,False,enero,67,invierno,20:15,7:30
3.5,3,4,25.8,51.8,medio,sana,True,junio,51,verano,22:30,7:30
5.2,2,5,32.0,32.2,nada,procesada,False,enero,40,invierno,22:45,6:45
6.9,1,5,14.9,43.9,nada,muy procesada,False,diciembre,51,invierno,0:45,6:45
4.7,3,4,22.2,29.0,nada,equilibrada,False,febrero,27,invierno,1:45,6:45
6.6,1,4,14.5,65.7,medio,equilibrada,True,enero,36,invierno,22:00,9:00
2.1,4,5,38.4,73.6,nada,muy procesada,False,noviembre,73,otoño,1:00,8:30
3.8,3,2,26.4,66.4,medio,equilibrada,True,mayo,21,primavera,21:45,11:15
3.9,4,6,27.9,70.6,poco,muy procesada,False,diciembre,21,invierno,23:00,6:30
7.9,2,1,12.8,29.7,medio,equilibrada,False,junio,1,verano,21:30,6:00
7.5,2,1,36.1,73.1,medio,ayuno,False,mayo,4,primavera,21:15,5:15
4.3,4,3,22.2,72.7,medio,sana,False,julio,77,verano,20:00,5:45
1.3,4,1,32.7,36.2,nada,procesada,True,enero,44,invierno,22:30,5:15
6.7,0,6,26.6,73.9,nada,muy procesada,False,diciembre,12,invierno,20:00,8:00
9.1,1,1,44.9,65.8,mucho,equilibrada,False,mayo,9,primavera,20:00,10:30
5.6,1,5,32.9,42.0,medio,equilibrada,True,abril,1,primavera,2:45,9:00
3.4,2,5,20.7,41.7,poco,muy procesada,True,febrero,38,invierno,1:15,8:00
6.4,2,8,12.9,50.0,medio,equilibrada,False,marzo,54,primavera,23:30,8:15
4.4,2,1,28.4,41.3,mucho,equilibrada,True,julio,50,verano,23:15,7:00
7.2,1,13,39.6,27.3,poco,muy procesada,False,septiembre,9,otoño,20:45,11:15
4.8,3,2,45.0,73.5,medio,equilibrada,False,agosto,37,verano,21:15,7:15
4.7,4,6,27.1,65.8,medio,equilibrada,False,agosto,13,verano,0:30,8:00
6.5,2,7,19.3,63.3,mucho,equilibrada,False,julio,27,verano,21:15,5:00
7.4,1,2,23.7,59.6,poco,procesada,False,febrero,44,invierno,0:00,6:15
7.4,0,2,29.9,34.6,mucho,sana,True,marzo,47,primavera,1:30,9:30
8.8,1,2,16.0,56.0,mucho,equilibrada,False,mayo,6,primavera,1:15,9:15
10.0,0,9,22.5,30.4,mucho,sana,False,marzo,39,primavera,20:45,10:30
1.5,4,9,19.1,57.5,medio,equilibrada,True,diciembre,49,invierno,22:45,8:15
7.2,0,5,11.5,32.3,mucho,ayuno,True,junio,48,verano,23:45,5:30
8.8,1,9,10.1,33.9,mucho,ayuno,False,junio,42,verano,20:00,6:45
3.6,3,2,13.2,75.4,nada,equilibrada,True,septiembre,70,,2:45,8:30
3.5,4,8,44.0,73.3,nada,muy procesada,False,diciembre,74,invierno,23:30,10:00
6.0,1,11,22.7,68.3,nada,procesada,True,octubre,62,otoño,20:45,10:30
7.0,2,1,11.2,47.2,poco,equilibrada,False,septiembre,30,otoño,22:00,7:45
3.0,3,3,41.0,39.9,medio,equilibrada,True,abril,74,primavera,20:30,11:30
7.4,1,4,11.8,44.5,poco,muy procesada,False,octubre,52,verano,23:15,6:30
4.2,4,3,28.5,26.4,medio,equilibrada,False,,45,otoño,2:15,9:00
6.3,2,11,19.5,59.2,medio,procesada,False,feb,41,invierno,21:30,22:30
6.9,2,1,14.5,55.5,mucho,ayuno,False,julio,69,verano,20:15,7:30
4.6,2,3,19.1,53.8,poco,procesada,True,enero,59,,20:00,6:00
8.6,1,4,34.7,33.7,mucho,ayuno,False,junio,61,verano,23:15,6:30
8.2,0,2,25.1,71.2,mucho,ayuno,True,mayo,1,primavera,23:45,7:30
4.1,2,3,25.1,47.2,medio,equilibrada,True,mayo,51,primavera,2:00,7:30
5.9,3,2,15.7,74.8,nada,equilibrada,False,enero,11,verano,1:30,8:15
2.8,3,2,27.9,72.2,nada,equilibrada,True,septiembre,59,otoño,2:00,8:00
3.6,3,6,21.4,52.3,medio,ayuno,True,agosto,56,verano,1:00,9:45
8.0,1,6,12.9,56.0,medio,sana,,marzo,52,primavera,23:00,7:00
6.4,2,11,42.0,66.7,medio,muy procesada,False,diciembre,66,invierno,21:30,9:30
4.4,3,4,12.8,29.6,medio,ayuno,True,junio,77,verano,2:15,7:45
6.4,0,4,22.7,40.4,medio,sana,True,abril,31,primavera,0:45,5:45
8.4,1,7,39.5,60.7,mucho,sana,False,julio,52,verano,21:00,6:00
6.3,0,6,23.6,41.2,mucho,sana,True,marzo,50,primavera,2:30,9:30
6.9,2,10,42.8,56.1,nada,muy procesada,False,noviembre,53,otoño,22:00,10:00
5.5,2,7,24.5,54.5,mucho,sana,True,mayo,30,primavera,2:30,10:30
8.4,1,3,14.7,37.8,nada,equilibrada,False,noviembre,77,otoño,23:45,5:15
8.1,1,1,22.0,30.3,medio,equilibrada,False,septiembre,59,otoño,1:00,6:00
7.6,1,6,21.8,78.1,medio,equilibrada,False,junio,39,verano,2:15,10:45
7.0,1,3,42.2,72.5,nada,muy procesada,False,enero,39,invierno,23:30,7:15
1.0,4,1,22.0,74.4,medio,muy procesada,True,noviembre,4,otoño,0:00,5:00
10.0,0,3,29.3,51.6,mucho,sana,False,marzo,48,primavera,21:45,10:00
4.2,3,6,44.0,26.1,nada,equilibrada,True,enero,38,inv,22:30,6:30
6.1,2,5,10.8,30.4,mucho,sana,False,agosto,26,verano,2:00,9:15
2.9,4,4,34.1,56.6,poco,procesada,False,enero,10,invierno,21:30,8:45
1.0,4,7,38.4,77.3,poco,procesada,True,septiembre,64,otoño,2:15,10:00
5.6,2,1,24.4,68.3,nada,muy procesada,False,noviembre,39,otoño,22:45,7:15
3.1,3,4,11.0,69.6,medio,equilibrada,True,marzo,53,primavera,20:30,5:30
3.5,4,1,33.3,27.9,nada,procesada,False,enero,28,invierno,22:15,5:15
6.6,2,2,23.1,64.8,mucho,sana,False,abril,35,primavera,23:00,7:45
7.5,2,3,42.7,78.1,poco,equilibrada,False,diciembre,80,invierno,1:45,9:00
8.9,0,2,30.8,78.0,mucho,equilibrada,False,abril,3,primavera,1:45,9:30
7.6,1,2,42.0,60.6,poco,procesada,False,febrero,71,invierno,22:30,5:30
4.2,3,2,12.6,55.8,poco,muy procesada,False,enero,78,invierno,1:00,7:30
6.8,1,3,40.8,66.0,mucho,sana,True,abril,4,primavera,20:30,8:30
3.8,4,2,15.5,40.8,medio,equilibrada,False,agosto,78,verano,20:30,8:30
2.3,3,2,39.5,60.4,medio,muy procesada,True,septiembre,37,otoño,0:15,8:45
5.4,2,2,37.0,36.4,medio,procesada,False,diciembre,41,invierno,1:30,7:00
5.7,1,3,29.9,52.0,medio,muy procesada,True,septiembre,8,otoño,1:30,9:00
4.1,2,2,15.6,60.2,poco,equilibrada,True,febrero,35,invierno,20:15,14:45
7.5,0,2,26.5,46.3,mucho,ayuno,True,marzo,14,primavera,20:45,6:15
1.5,3,2,29.1,70.6,poco,procesada,True,septiembre,27,otoño,0:30,5:00
6.9,2,4,44.6,68.9,mucho,equilibrada,False,abril,50,primavera,0:45,6:30
5.4,2,11,16.7,46.9,mucho,equilibrada,True,junio,16,verano,20:00,11:00
7.8,1,1,22.0,48.6,poco,equilibrada,False,dic,35,invierno,1:15,7:15
1.4,4,5,36.7,32.3,nada,procesada,True,diciembre,55,invierno,22:30,5:00
5.5,1,2,34.6,42.4,medio,ayuno,True,julio,55,verano,0:30,8:30
2.6,4,5,34.8,73.3,medio,procesada,False,enero,49,invierno,23:15,5:30
7.4,1,2,16.4,30.8,nada,equilibrada,True,septiembre,10,otoño,23:00,5:00
9.9,0,4,24.7,27.8,mucho,sana,False,junio,38,verano,23:00,6:15
6.4,1,6,29.0,25.4,mucho,sana,True,junio,40,verano,1:15,8:00
5.1,1,2,11.6,66.3,poco,muy procesada,True,enero,64,,1:30,7:30
4.4,4,1,44.9,50.4,medio,sana,False,marzo,65,primavera,1:00,6:00
1.9,3,2,12.7,68.3,nada,muy procesada,True,diciembre,75,invierno,0:15,5:45
5.2,2,3,19.1,73.1,medio,equilibrada,True,junio,74,verano,0:30,7:00
3.0,4,6,31.1,50.2,medio,equilibrada,True,abril,64,primavera,23:45,7:15
7.5,1,2,23.3,78.1,mucho,equilibrada,True,julio,60,verano,23:15,11:45
4.6,2,3,16.4,67.7,mucho,equilibrada,True,marzo,63,primavera,23:00,10:15
5.4,2,1,13.0,33.9,nada,muy procesada,False,enero,40,invierno,2:45,8:45
3.7,4,1,21.7,67.2,nada,muy procesada,False,febrero,48,invierno,20:00,5:15
6.7,1,5,42.9,31.2,poco,muy procesada,False,febrero,27,invierno,1:45,7:45
4.8,2,1,17.6,59.7,medio,ayuno,True,mayo,78,primavera,0:45,7:45
6.7,2,4,43.0,62.5,nada,equilibrada,False,noviembre,39,otoño,1:15,6:30
3.3,4,1,34.5,38.9,poco,equilibrada,False,febrero,17,invierno,0:00,5:00
5.5,3,1,38.6,78.5,poco,muy procesada,False,septiembre,60,otoño,1:00,7:45
2.4,4,11,18.6,75.0,poco,muy procesada,False,noviembre,28,otoño,20:00,11:30
2.2,4,5,25.0,73.3,medio,muy procesada,False,enero,14,invierno,1:30,7:15
7.0,2,5,17.5,39.5,medio,ayuno,False,agosto,46,verano,20:30,6:00
4.0,3,5,15.3,61.1,poco,equilibrada,True,septiembre,21,otoño,20:15,11:30
1.6,4,4,11.9,78.0,medio,sana,True,abril,44,primavera,0:00,5:30
3.9,2,5,28.1,46.2,poco,procesada,True,diciembre,51,,0:45,8:15
4.9,3,3,25.0,33.1,poco,procesada,False,enero,58,invierno,2:00,7:45
5.9,3,2,24.1,52.8,medio,equilibrada,False,septiembre,9,otoño,0:00,6:15
1.0,4,7,22.6,59.6,medio,procesada,True,enero,11,invierno,20:15,6:15
5.8,1,5,43.0,71.7,medio,sana,True,marzo,76,primavera,0:00,6:30
3.3,3,7,16.4,46.1,nada,muy procesada,True,febrero,58,invierno,1:30,9:15
8.5,1,2,28.9,28.2,mucho,sana,False,marzo,0,primavera,1:45,9:45
4.1,2,1,41.7,54.0,nada,procesada,False,enero,55,invierno,0:00,6:15
6.0,3,10,39.2,61.7,medio,ayuno,False,marzo,7,primavera,21:00,11:15
4.7,3,2,24.1,47.3,poco,equilibrada,False,septiembre,71,otoño,22:00,7:15
7.0,1,13,23.0,70.6,mucho,equilibrada,True,mayo,32,primavera,20:00,11:45
5.8,1,2,27.1,65.8,poco,procesada,True,enero,68,invierno,2:00,7:00
5.6,2,5,21.1,59.8,mucho,sana,True,agosto,75,verano,0:15,8:30
3.5,2,8,22.6,68.4,medio,muy procesada,True,noviembre,48,otoño,23:15,11:00
4.8,2,5,21.0,70.5,nada,muy procesada,False,septiembre,71,otoño,1:45,8:00
4.7,2,5,10.6,37.2,medio,procesada,True,octubre,3,,1:45,9:00
7.2,2,1,18.0,73.0,medio,equilibrada,False,julio,54,verano,2:15,7:00
5.0,4,2,29.9,62.2,medio,equilibrada,False,septiembre,73,otoño,23:45,8:15
4.8,3,3,32.6,47.6,poco,procesada,False,enero,17,invierno,0:45,7:30
